0 1 2
42921 66 3
42922 17 3
42923 8 3
42924 48 94
42925 40 16
42926 88 94
42927 75 50
42928 75 50
42929 67 3
42930 17 56
42930 17 15
42930 17 54
42931 68 3
42932 68 94
42933 56 17
42934 48 40
42935 45 80
42935 45 26
42935 45 66
42936 39 117
42937 26 45
42938 14 90
42939 90 67
42940 2 59
42940 2 74
42940 2 72
42940 2 40
42941 23 51
42942 74 59
42943 59 2
42944 51 23
42945 44 66
42945 44 67
42946 21 72
42947 66 45
42948 59 67
42949 67 90
42950 50 75
42951 86 94
42952 57 86
42953 67 44
42954 86 57
42955 66 44
42956 50 75
42957 59 94
42958 59 74
42959 115 67
42960 71 72
42960 71 15
42960 71 73
42960 71 5
42960 71 117
42961 88 57
42961 88 93
42962 75 50
42963 75 50
42964 50 69
42965 15 17
42966 54 17
42967 57 88
42968 54 15
42969 11 5
42970 6 106
42971 6 106
42972 88 57
42973 40 72
42973 40 74
42974 6 106
42975 74 40
42976 54 33
42977 40 48
42978 25 32
42979 48 40
42980 33 54
42981 89 84
42982 27 39
42983 6 106
42984 32 25
42985 88 61
42985 88 96
42985 88 12
42985 88 15
42986 56 69
42987 69 50
42988 6 1
42989 94 14
42989 94 65
42990 50 69
42991 1 6
42992 39 27
42993 65 94
42994 65 94
42995 84 4
42995 84 40
42995 84 53
42996 37 38
42997 94 65
42998 48 8
42998 48 15
42999 89 1
43000 1 89
43001 84 89
43002 69 50
43003 4 106
43004 70 53
43005 48 50
43006 25 26
43007 74 2
43008 25 26
43009 81 50
43010 53 70
43011 81 50
43012 2 40
43012 2 59
43012 2 72
43012 2 74
43013 26 25
43014 26 25
43015 50 41
43015 50 27
43015 50 93
43015 50 101
43015 50 124
43016 59 2
43017 101 50
43018 93 50
43019 71 15
43020 50 48
43021 15 48
43021 15 54
43022 124 50
43023 57 88
43024 44 32
43025 59 94
43025 59 2
43025 59 123
43025 59 79
43026 85 94
43027 85 3
43028 27 50
43029 66 77
43030 77 66
43031 68 48
43032 15 117
43033 66 26
43033 66 15
43033 66 25
43034 15 66
43035 25 66
43036 88 57
43037 77 66
43038 66 80
43039 8 48
43040 48 50
43041 88 105
43042 8 48
43042 8 15
43043 27 77
43044 96 121
43045 40 121
43045 40 8
43046 40 16
43047 2 40
43047 2 74
43047 2 59
43047 2 72
43048 8 40
43049 1 103
43049 1 6
43049 1 4
43049 1 73
43049 1 85
43050 85 1
43051 94 14
43051 94 65
43052 59 2
43053 1 38
43054 96 54
43055 53 70
43055 53 4
43056 65 94
43057 73 1
43058 65 94
43059 48 8
43060 21 86
43061 80 66
43062 74 2
43063 74 2
43064 86 21
43065 94 65
43066 26 66
43067 4 1
43068 25 26
43069 69 94
43070 44 14
43071 121 96
43072 121 40
43073 43 79
43074 43 45
43074 43 79
43074 43 42
43075 48 40
43076 45 43
43077 19 84
43078 40 48
43079 90 14
43080 54 66
43080 54 15
43080 54 5
43081 33 54
43082 48 68
43083 68 48
43084 84 19
43085 4 53
43086 90 14
43087 106 117
43087 106 73
43088 15 54
43089 69 68
43090 65 94
43091 68 48
43092 86 19
43093 15 8
43094 70 53
43095 86 40
43096 2 72
43096 2 74
43096 2 59
43096 2 40
43097 84 19
43098 59 2
43099 74 2
43100 84 40
43101 103 1
43102 54 33
43103 94 65
43104 74 4
43105 5 54
43106 5 11
43107 66 54
43108 68 67
43109 68 72
43109 68 3
43109 68 67
43109 68 66
43109 68 9
43109 68 15
43109 68 56
43109 68 69
43109 68 65
43110 86 40
43110 86 69
43110 86 8
43111 6 1
43112 4 74
43113 96 15
43113 96 61
43113 96 12
43114 96 15
43114 96 61
43114 96 12
43115 40 3
43115 40 8
43116 40 65
43116 40 17
43117 3 40
43118 1 38
43119 8 40
43120 3 40
43120 3 8
43120 3 4
43120 3 13
43121 8 3
43122 94 65
43122 94 14
43123 12 96
43124 12 96
43125 21 57
43125 21 18
43126 79 43
43127 79 43
43128 79 43
43128 79 43
43129 12 15
43130 32 26
43131 26 60
43132 15 96
43133 15 96
43134 15 12
43135 57 21
43136 12 72
43136 12 71
43136 12 73
43137 72 3
43137 72 40
43138 4 65
43138 4 17
43138 4 9
43138 4 3
43139 17 4
43140 117 71
43141 4 74
43142 3 4
43143 96 54
43144 75 50
43145 54 96
43146 65 4
43147 29 56
43147 29 24
43147 29 88
43147 29 43
43147 29 93
43147 29 81
43147 29 58
43147 29 57
43147 29 75
43147 29 83
43147 29 95
43147 29 130
43147 29 109
43148 93 29
43149 57 29
43150 56 29
43151 2 59
43151 59 2
43152 29 48
43153 3 66
43153 3 67
43153 3 8
43153 3 40
43153 3 4
43153 3 68
43153 3 85
43153 3 69
43153 3 17
43153 3 13
43154 29 23
43155 5 72
43155 5 71
43155 5 73
43155 5 74
43155 5 11
43156 48 29
43157 68 3
43158 23 29
43159 72 71
43160 11 5
43161 11 5
43162 4 3
43163 4 3
43164 66 3
43165 21 84
43165 21 47
43165 47 21
43166 73 12
43167 73 5
43168 32 3
43168 32 5
43168 32 26
43168 32 83
43168 32 51
43168 32 15
43169 2 59
43169 2 72
43169 2 40
43169 2 74
43170 65 94
43171 74 5
43172 65 94
43173 74 2
43174 71 72
43175 83 29
43176 94 65
43177 3 8
43177 3 13
43177 3 40
43178 72 15
43178 72 5
43178 72 71
43178 72 73
43178 72 12
43178 72 117
43178 72 74
43179 83 5
43180 71 117
43181 15 42
43182 9 4
43183 94 56
43183 94 88
43183 94 86
43183 94 68
43183 94 69
43183 94 84
43183 94 85
43183 94 76
43183 94 48
43183 94 47
43183 86 94
43184 17 3
43185 17 56
43185 17 15
43185 17 54
43186 88 29
43187 56 94
43188 15 17
43189 88 94
43190 56 17
43191 48 94
43192 68 94
43193 40 15
43194 8 3
43195 8 3
43196 75 29
43197 54 17
43198 32 26
43199 50 103
43200 84 86
43201 86 84
43202 103 50
43203 84 21
43204 72 73
43205 48 40
43206 26 32
43207 26 45
43208 39 3
43208 39 53
43208 39 50
43208 39 66
43209 151 80
43210 5 83
43211 84 94
43212 66 39
43213 112 44
43214 74 4
43215 5 11
43216 71 15
43216 71 72
43216 71 73
43216 71 5
43216 71 117
43216 72 71
43217 74 72
43217 72 74
43218 40 69
43218 40 8
43218 40 3
43219 3 40
43220 21 88
43221 3 39
43222 88 21
43223 53 39
43224 15 117
43224 15 61
43224 15 12
43225 12 15
43226 69 40
43227 38 1
43228 77 27
43229 69 40
43229 69 101
43229 69 19
43229 69 18
43229 69 86
43229 86 69
43230 3 77
43231 74 59
43231 59 74
43232 77 3
43233 77 3
43234 74 2
43234 74 94
43235 3 77
43236 2 74
43237 15 88
43238 88 15
43239 50 75
43240 77 3
43241 25 26
43242 48 56
43243 56 48
43244 94 74
43245 71 25
43246 14 25
43247 25 14
43248 8 40
43249 14 31
43250 75 50
43251 31 14
43252 74 4
43253 25 14
43254 14 25
43255 25 26
43256 26 25
43257 50 41
43257 50 27
43257 50 93
43257 50 101
43257 50 124
43258 93 50
43259 4 74
43260 48 85
43261 101 50
43262 26 25
43263 80 66
43264 29 83
43265 12 15
43266 75 50
43267 19 48
43267 19 81
43268 48 19
43269 84 50
43269 84 3
43270 3 8
43270 3 40
43271 8 3
43272 3 20
43272 3 8
43273 20 3
43274 66 80
43275 8 3
43276 32 26
43276 32 24
43277 32 66
43278 32 83
43279 124 50
43280 66 26
43280 66 25
43281 66 32
43282 26 66
43283 2 59
43283 2 72
43283 2 40
43283 2 74
43283 72 2
43284 60 25
43285 77 27
43286 33 15
43287 68 48
43288 83 29
43289 25 60
43290 83 32
43291 25 66
43292 6 106
43293 83 94
43294 74 2
43295 96 121
43296 94 83
43297 85 48
43298 85 48
43299 85 94
43300 85 3
43301 1 38
43302 3 66
43302 3 85
43302 3 8
43302 3 13
43302 3 68
43302 3 69
43303 85 3
43304 50 57
43305 68 3
43306 27 50
43307 121 96
43308 57 50
43309 57 50
43310 50 57
43311 66 3
43312 57 19
43312 57 18
43313 57 50
43314 8 3
43315 84 69
43316 57 88
43316 57 84
43316 57 86
43316 57 69
43316 57 18
43316 57 76
43316 76 57
43316 86 57
43317 70 53
43318 84 57
43319 50 75
43320 19 57
43321 84 101
43321 84 93
43322 93 84
43323 71 5
43324 4 106
43325 101 84
43326 75 50
43327 39 81
43328 74 9
43328 74 14
43328 74 65
43328 74 72
43329 50 84
43329 50 3
43330 3 66
43331 15 12
43332 3 50
43333 84 93
43334 84 50
43335 45 66
43335 45 26
43336 53 70
43337 15 33
43338 84 101
43339 84 76
43340 9 74
43341 68 48
43342 84 50
43343 50 84
43343 50 3
43344 3 50
43345 84 50
43346 65 74
43347 70 53
43348 34 24
43349 53 75
43349 53 70
43349 53 4
43350 53 70
43351 70 53
43352 9 67
43352 9 66
43353 84 86
43354 74 4
43355 66 3
43356 66 45
43357 66 9
43358 53 70
43358 53 4
43358 53 75
43358 70 53
43359 50 17
43359 50 3
43360 13 1
43361 13 27
43362 13 27
43363 13 20
43364 13 4
43365 13 3
43366 13 3
43367 13 3
43368 13 3
43369 13 3
43370 13 3
43371 13 3
43372 13 3
43373 13 3
43374 13 3
43375 13 3
43376 13 3
43377 25 60
43377 25 26
43378 13 3
43379 13 3
43380 13 3
43381 13 3
43382 13 3
43383 13 3
43384 13 3
43385 4 74
43386 4 53
43387 4 53
43388 40 16
43389 87 6
43390 96 15
43390 96 61
43390 96 12
43391 26 25
43392 96 61
43392 96 12
43392 96 15
43393 25 26
43394 26 25
43395 87 43
43396 87 6
43396 87 1
43396 87 1
43396 87 31
43396 87 46
43396 87 50
43396 87 6
43396 87 2
43396 87 115
43396 87 94
43396 87 10
43397 87 23
43397 87 70
43397 87 70
43397 87 35
43397 87 44
43398 24 81
43399 24 29
43400 4 13
43401 13 4
43402 16 40
43403 24 45
43404 24 34
43405 24 27
43405 24 81
43406 75 53
43407 17 50
43408 27 24
43409 15 96
43409 15 96
43410 4 74
43411 74 4
43412 112 44
43413 12 96
43414 12 96
43415 12 96
43416 12 96
43417 61 15
43418 61 56
43419 66 27
43420 75 53
43421 3 13
43421 3 85
43421 3 66
43421 3 67
43421 3 8
43421 3 40
43421 3 4
43421 3 68
43421 3 69
43421 3 17
43422 13 3
43423 66 3
43424 60 25
43425 4 3
43426 60 25
43427 26 45
43428 67 3
43429 67 9
43430 94 48
43430 94 47
43430 94 56
43430 94 88
43430 94 76
43430 94 69
43430 94 84
43430 94 86
43430 94 68
43430 94 85
43431 56 94
43432 59 74
43433 59 2
43434 17 3
43435 59 2
43435 59 2
43436 61 96
43437 61 96
43438 47 94
43439 47 21
43440 47 94
43441 7 9
43442 47 94
43443 47 94
43444 11 5
43445 48 94
43446 68 3
43447 68 94
43448 5 11
43449 15 66
43450 66 15
43451 86 57
43452 25 60
43453 8 3
43454 2 59
43454 2 72
43454 2 40
43454 2 74
43455 17 56
43455 17 15
43455 17 54
43456 88 57
43456 15 17
43457 86 94
43458 86 94
43459 88 94
43460 76 94
43461 76 57
43462 76 94
43463 76 50
43464 59 2
43465 76 94
43466 54 17
43467 65 71
43468 76 94
43469 9 7
43470 59 44
43471 86 48
43471 86 88
43471 86 13
43471 86 89
43471 86 82
43471 86 40
43471 86 75
43471 86 68
43471 86 69
43471 86 84
43471 86 85
43471 86 21
43471 86 49
43472 21 88
43473 88 21
43474 56 17
43475 74 2
43476 88 15
43477 44 79
43478 88 61
43478 88 96
43478 88 12
43478 88 15
43479 84 94
43480 67 3
43481 84 19
43482 88 15
43482 88 61
43482 88 96
43482 88 12
43483 50 84
43484 84 50
43485 99 18
43486 54 15
43486 54 61
43487 76 50
43488 99 3
43489 69 76
43490 3 99
43491 13 20
43492 50 76
43493 3 53
43493 3 27
43493 3 18
43493 3 55
43493 3 13
43494 76 50
43495 76 50
43496 13 3
43497 9 7
43498 26 24
43499 61 54
43500 29 22
43501 79 44
43502 7 9
43503 82 40
43504 50 3
43504 50 68
43504 50 72
43504 72 50
43505 3 50
43506 68 50
43507 77 27
43508 80 84
43509 40 74
43510 27 3
43511 84 80
43512 27 66
43512 27 3
43512 27 26
43512 27 40
43512 27 15
43512 27 62
43512 27 39
43512 27 13
43512 27 8
43512 27 5
43513 8 27
43514 27 81
43515 15 88
43516 43 42
43517 15 54
43518 81 27
43519 74 40
43519 43 29
43520 13 27
43521 43 81
43522 83 33
43523 15 27
43524 3 27
43525 59 67
43526 44 38
43526 44 36
43527 44 87
43528 33 83
43529 3 51
43529 3 18
43529 3 50
43529 3 52
43529 3 4
43529 3 53
43530 55 3
43531 4 3
43532 6 106
43533 6 106
43534 79 112
43535 6 106
43536 112 79
43537 5 27
43538 40 50
43539 86 19
43540 88 15
43541 85 47
43542 51 3
43543 58 33
43544 85 94
43545 85 3
43546 47 85
43547 33 58
43548 50 40
43549 52 3
43550 59 86
43550 59 84
43550 59 76
43550 59 94
43550 59 2
43550 59 68
43550 59 69
43550 59 56
43550 59 85
43550 59 89
43550 59 48
43550 59 88
43550 59 47
43551 94 65
43551 94 14
43552 17 3
43553 3 17
43554 2 59
43554 2 72
43554 2 40
43554 2 74
43555 52 103
43556 4 106
43557 65 94
43558 39 27
43559 74 2
43560 21 86
43561 86 21
43562 59 68
43562 59 85
43562 59 48
43563 59 2
43564 52 23
43565 8 52
43566 52 8
43567 53 3
43568 53 3
43569 26 27
43570 54 15
43571 40 8
43571 40 16
43572 53 3
43573 3 20
43574 3 53
43575 3 8
43576 74 71
43577 84 19
43578 59 65
43579 71 12
43580 71 5
43581 74 40
43582 4 74
43583 71 65
43584 76 53
43585 53 76
43586 106 117
43586 106 71
43587 76 53
43588 65 44
43589 84 69
43589 84 76
43590 4 13
43591 4 13
43592 76 50
43593 27 77
43594 71 15
43594 71 5
43595 8 3
43596 76 40
43597 69 86
43598 27 63
43599 84 81
43600 12 1
43601 1 12
43602 3 8
43602 3 18
43602 3 13
43603 69 76
43604 75 50
43605 21 86
43606 32 26
43606 86 21
43607 48 85
43608 85 48
43609 74 4
43610 3 27
43610 3 53
43610 3 4
43610 3 13
43611 74 4
43612 76 18
43613 50 86
43614 86 50
43615 8 3
43616 27 3
43617 71 5
43618 59 44
43619 53 3
43620 53 3
43621 53 3
43622 84 50
43623 50 93
43623 50 101
43623 50 124
43623 50 27
43624 86 40
43625 47 40
43625 47 75
43626 9 67
43627 84 75
43627 84 76
43628 90 67
43628 90 66
43628 90 68
43628 90 69
43629 90 38
43630 1 12
43631 1 2
43631 1 4
43631 1 40
43631 1 5
43631 1 6
43631 1 7
43631 1 44
43631 1 3
43631 1 8
43631 1 9
43631 1 10
43631 1 11
43631 1 12
43631 1 65
43631 1 13
43631 1 14
43631 1 15
43631 1 16
43631 1 17
43632 20 3
43633 13 3
43634 13 3
43635 13 4
43636 13 4
43637 4 74
43638 4 3
43639 101 50
43640 96 15
43640 96 61
43640 96 12
43641 4 1
43641 4 13
43642 1 4
43643 74 59
43644 13 4
43645 15 54
43646 15 96
43647 41 50
43648 44 65
43649 41 50
43650 94 56
43650 94 68
43650 94 76
43650 94 88
43650 94 69
43650 94 84
43650 94 86
43650 94 48
43650 94 85
43650 94 47
43651 4 13
43651 4 74
43652 20 3
43653 3 20
43654 13 4
43655 103 52
43656 75 47
43657 12 96
43658 11 5
43659 5 11
43660 13 3
43661 74 4
43662 14 13
43663 13 14
43664 3 66
43664 3 67
43664 3 4
43664 3 8
43664 3 13
43664 3 40
43664 3 68
43664 3 85
43664 3 69
43664 3 17
43665 13 14
43666 13 3
43667 23 52
43668 14 13
43669 50 76
43670 8 3
43671 14 13
43672 17 3
43673 13 14
43674 13 14
43675 4 3
43676 50 76
43677 14 13
43678 3 13
43678 3 40
43678 3 50
43678 3 8
43678 3 51
43678 3 52
43678 3 53
43678 3 18
43678 3 20
43678 3 66
43679 50 76
43680 52 3
43681 61 96
43682 13 3
43683 47 94
43684 59 74
43685 96 61
43685 96 15
43686 61 96
43687 14 13
43688 13 14
43689 13 14
43690 88 94
43691 14 13
43692 14 13
43693 13 14
43694 4 20
43695 13 14
43696 14 13
43697 14 13
43698 13 14
43699 13 14
43700 14 13
43701 13 14
43702 26 25
43703 14 13
43704 68 3
43705 14 13
43706 13 14
43707 68 90
43708 15 96
43709 67 3
43710 75 48
43711 115 67
43712 115 67
43713 67 115
43714 115 67
43715 56 94
43716 67 90
43717 48 75
43718 83 63
43719 13 14
43720 14 13
43721 68 94
43722 67 9
43723 14 13
43724 13 14
43725 17 56
43725 17 15
43725 17 54
43726 13 14
43727 15 17
43728 14 13
43729 14 13
43730 13 14
43731 47 81
43732 67 115
43733 13 14
43734 40 3
43734 40 74
43735 14 13
43736 13 14
43737 76 50
43738 76 50
43739 76 50
43740 14 13
43741 14 13
43742 13 14
43743 13 14
43744 14 13
43745 14 13
43746 15 25
43746 15 26
43747 74 40
43748 13 14
43749 67 115
43750 25 15
43751 13 14
43752 14 13
43753 14 13
43754 13 14
43755 56 17
43756 13 14
43757 14 13
43758 59 67
43759 40 86
43760 76 94
43761 2 59
43762 20 4
43763 59 2
43764 86 40
43765 86 94
43766 2 72
43766 2 40
43766 2 59
43766 2 74
43767 59 2
43768 40 50
43769 8 3
43770 51 3
43771 74 2
43772 88 5
43773 88 5
43774 84 94
43775 25 26
43776 26 25
43777 63 44
43778 63 83
43779 77 9
43780 76 40
43781 77 66
43782 68 59
43783 26 32
43784 83 63
43785 59 85
43785 59 84
43785 59 76
43785 59 88
43785 59 68
43785 59 69
43785 59 56
43785 59 86
43785 59 89
43785 59 48
43785 59 47
43785 59 94
43785 59 2
43786 69 76
43786 69 68
43786 69 86
43786 69 89
43787 84 89
43788 76 40
43789 26 15
43790 53 3
43791 47 40
43792 12 38
43793 24 26
43793 24 83
43793 24 60
43794 40 47
43795 13 14
43796 14 13
43797 14 13
43798 47 50
43799 13 14
43800 91 42
43801 13 14
43802 47 40
43803 14 13
43804 14 13
43805 13 14
43806 13 14
43807 14 13
43808 14 13
43809 13 14
43810 13 14
43811 14 13
43812 14 13
43813 13 14
43814 13 14
43815 14 13
43816 14 13
43817 13 14
43818 48 94
43819 13 14
43820 54 17
43821 74 67
43822 14 13
43823 83 24
43824 14 13
43825 124 50
43826 66 77
43827 66 3
43828 66 3
43829 74 59
43830 13 14
43831 40 3
43831 40 8
43832 13 14
43833 77 66
43834 14 13
43835 13 14
43836 8 40
43837 26 24
43838 14 13
43839 14 13
43840 67 91
43841 67 91
43842 67 91
43843 63 83
43844 67 74
43845 14 13
43846 67 66
43847 13 14
43848 3 40
43849 13 14
43850 13 14
43851 14 13
43852 13 14
43853 14 13
43854 32 26
43855 13 14
43856 14 13
43857 13 14
43858 13 14
43859 59 74
43860 14 13
43861 14 13
43862 14 13
43863 13 14
43864 13 14
43865 3 40
43866 14 13
43867 14 13
43868 13 14
43869 13 14
43870 3 81
43871 14 13
43872 74 40
43873 14 13
43874 74 4
43875 44 87
43876 69 71
43877 63 27
43878 13 14
43879 13 14
43880 14 13
43881 14 13
43882 13 14
43883 13 14
43884 14 13
43885 86 50
43886 90 77
43887 38 36
43888 76 40
43889 14 13
43890 4 74
43891 77 90
43892 13 14
43893 77 90
43894 19 84
43895 32 26
43896 13 14
43897 6 106
43898 6 106
43899 14 13
43900 85 3
43901 85 94
43902 71 9
43903 14 13
43904 13 14
43905 20 3
43906 32 66
43907 14 44
43908 84 69
43909 31 25
43910 44 14
43911 77 66
43912 25 31
43913 2 59
43914 65 44
43915 44 65
43916 65 44
43917 40 3
43917 40 69
43917 40 8
43918 44 65
43919 6 106
43920 6 106
43921 14 13
43922 19 84
43923 38 37
43924 37 38
43925 88 93
43925 88 96
43925 88 12
43925 88 15
43926 47 40
43926 47 75
43927 36 38
43928 2 59
43929 38 36
43929 38 7
43929 38 44
43930 38 36
43931 14 13
43932 75 47
43933 42 63
43934 25 26
43935 26 25
43936 15 25
43936 15 26
43937 25 15
43938 68 48
43939 59 2
43940 59 2
43941 76 89
43942 47 68
43943 68 47
43944 115 67
43945 13 14
43946 13 14
43947 21 84
43948 43 79
43949 13 14
43950 14 13
43950 67 115
43951 71 15
43952 106 117
43952 106 71
43953 14 13
43954 63 115
43955 59 94
43955 59 2
43956 84 21
43957 79 43
43958 84 19
43959 101 86
43960 86 101
43961 86 101
43962 68 47
43963 38 36
43964 79 19
43965 59 67
43966 71 15
43967 38 36
43968 36 38
43969 50 75
43970 50 40
43971 76 94
43972 69 76
43973 86 40
43974 86 50
43974 86 40
43974 86 8
43975 13 14
43976 13 14
43977 40 41
43978 96 15
43978 96 61
43978 96 12
43979 40 8
43979 40 69
43979 40 3
43980 4 3
43980 4 74
43980 4 13
43981 13 4
43982 40 86
43983 14 13
43984 13 14
43985 75 50
43986 14 13
43987 14 13
43988 13 14
43989 14 13
43990 13 14
43991 14 13
43992 13 14
43993 13 14
43994 14 13
43995 13 14
43996 8 40
43997 14 13
43998 13 14
43999 14 13
44000 3 40
44001 3 4
44002 13 14
44003 14 13
44004 94 56
44004 94 76
44004 94 88
44004 94 69
44004 94 86
44004 94 48
44004 94 68
44004 94 84
44004 94 85
44004 94 47
44004 94 123
44004 94 95
44005 48 94
44006 74 4
44007 14 13
44008 60 24
44009 13 14
44010 4 84
44010 4 20
44010 4 3
44010 4 13
44011 13 14
44012 13 4
44013 14 13
44014 13 14
44015 12 96
44016 14 13
44017 14 13
44018 13 14
44019 14 13
44020 15 96
44021 68 94
44022 13 14
44023 13 14
44024 14 13
44025 13 14
44026 14 13
44027 14 13
44028 13 14
44029 96 61
44029 96 15
44030 61 96
44031 14 13
44032 3 17
44032 3 66
44032 3 67
44032 3 8
44032 3 13
44032 3 40
44032 3 4
44032 3 68
44032 3 85
44032 3 69
44033 3 4
44034 15 96
44035 13 14
44036 20 4
44037 75 48
44038 48 75
44039 13 14
44040 13 3
44041 14 13
44042 26 15
44043 4 3
44044 68 3
44045 66 3
44046 47 94
44047 14 13
44048 75 47
44049 88 94
44050 67 3
44051 13 14
44052 17 3
44053 13 14
44054 33 15
44055 14 13
44056 33 5
44057 40 48
44057 48 40
44058 14 13
44059 13 14
44060 13 14
44061 15 33
44062 14 13
44063 13 14
44064 14 13
44065 8 3
44066 14 13
44067 17 15
44067 17 56
44067 17 54
44068 15 17
44069 40 8
44069 40 3
44070 56 17
44071 56 94
44072 47 75
44073 69 38
44074 69 38
44075 47 93
44075 47 101
44075 47 124
44075 47 27
44076 101 47
44077 13 14
44078 13 14
44079 14 13
44080 14 13
44081 13 14
44082 13 14
44083 14 13
44084 14 13
44085 13 14
44086 59 68
44086 59 56
44086 59 86
44086 59 48
44086 59 47
44086 59 2
44086 59 69
44086 59 85
44086 59 84
44086 59 89
44086 59 76
44086 59 88
44086 59 94
44086 48 59
44087 69 38
44088 14 13
44089 124 47
44090 13 14
44091 13 14
44092 14 13
44093 13 14
44094 14 13
44095 14 13
44096 13 14
44097 59 2
44097 59 94
44097 59 123
44097 59 79
44098 100 67
44098 100 66
44099 115 72
44099 72 115
44100 4 52
44101 40 13
44101 40 3
44101 40 8
44102 69 76
44102 69 84
44102 69 86
44103 84 4
44104 13 40
44105 32 8
44106 84 94
44107 32 83
44108 76 40
44109 76 94
44110 5 33
44111 3 40
44112 71 15
44113 71 15
44114 4 13
44115 13 4
44116 54 17
44117 13 40
44118 151 63
44119 21 84
44120 86 40
44121 86 94
44122 84 21
44123 86 123
44124 61 96
44125 71 72
44125 71 15
44125 71 73
44125 71 5
44125 71 117
44126 8 40
44127 90 86
44128 86 90
44129 74 67
44130 67 74
44131 84 69
44131 84 76
44131 84 18
44131 84 57
44131 84 19
44132 94 65
44132 94 14
44133 32 26
44134 81 43
44135 53 3
44136 65 94
44137 6 8
44138 69 76
44139 26 32
44140 86 40
44141 38 80
44141 38 69
44142 38 36
44143 4 20
44144 20 4
44145 65 94
44146 53 3
44147 74 40
44148 94 65
44149 3 53
44150 53 3
44151 40 50
44151 40 17
44152 3 53
44153 17 40
44154 43 81
44155 3 53
44156 13 14
44157 14 13
44158 13 14
44159 14 13
44160 14 13
44161 13 14
44162 75 50
44163 13 14
44164 14 13
44165 14 13
44166 13 17
44167 13 14
44168 14 13
44169 13 14
44170 13 14
44171 14 13
44172 13 14
44173 14 13
44174 40 1
44174 1 40
44175 40 38
44176 14 13
44177 13 14
44178 38 40
44179 14 13
44180 54 83
44181 13 14
44182 13 14
44183 14 13
44184 13 14
44185 14 13
44186 14 13
44187 13 14
44188 14 13
44189 84 76
44189 84 18
44189 84 57
44189 84 69
44189 84 19
44190 76 81
44191 6 106
44192 6 106
44193 84 76
44194 6 106
44195 13 14
44196 14 13
44197 13 14
44198 13 14
44199 59 56
44199 59 88
44199 59 47
44199 59 83
44199 59 2
44199 59 68
44199 59 85
44199 59 86
44199 59 89
44199 59 48
44199 59 32
44199 59 94
44200 14 13
44201 14 13
44202 13 14
44203 74 59
44204 4 84
44205 4 53
44206 13 14
44207 76 69
44208 14 13
44209 13 14
44210 14 13
44211 84 4
44212 84 4
44213 13 14
44214 76 69
44215 14 13
44216 85 94
44217 85 3
44218 13 14
44219 6 106
44220 14 13
44221 14 13
44222 13 14
44223 65 94
44224 84 4
44225 13 14
44226 14 13
44227 69 79
44228 14 13
44229 88 15
44229 88 61
44229 88 96
44229 88 12
44229 88 54
44230 45 60
44231 60 45
44232 94 65
44233 59 30
44233 59 2
44233 59 94
44233 59 83
44233 59 32
44234 59 74
44235 50 47
44236 59 68
44236 59 88
44236 59 83
44236 59 32
44236 59 56
44236 59 85
44236 59 86
44236 59 89
44236 59 48
44236 59 47
44236 59 94
44236 59 2
44237 79 19
44238 54 15
44239 3 77
44240 47 50
44241 43 42
44242 14 13
44243 13 14
44244 13 14
44245 13 14
44246 14 13
44247 14 13
44248 69 76
44249 13 14
44250 13 14
44251 4 84
44252 14 13
44253 14 13
44254 13 14
44255 19 84
44256 19 84
44257 59 56
44257 59 86
44257 59 89
44257 59 48
44257 59 47
44257 59 2
44257 59 68
44257 59 85
44257 59 88
44257 59 83
44257 59 32
44257 59 94
44258 83 54
44259 76 53
44260 76 53
44261 24 66
44261 24 51
44261 24 8
44261 24 3
44261 24 26
44261 24 60
44262 50 86
44263 24 77
44264 13 14
44265 14 13
44266 2 59
44266 2 40
44266 2 72
44266 2 74
44267 59 2
44268 76 40
44269 40 74
44270 86 50
44271 86 50
44272 14 13
44273 40 47
44274 3 24
44275 13 14
44276 13 14
44277 14 13
44278 50 93
44278 50 101
44278 50 124
44278 50 27
44279 8 24
44280 101 50
44281 13 14
44282 94 14
44282 94 65
44283 65 94
44284 52 103
44285 14 13
44286 14 13
44287 13 14
44288 103 52
44289 13 14
44290 75 53
44291 84 4
44292 74 40
44293 4 106
44294 44 26
44294 44 24
44294 44 30
44294 44 45
44295 14 13
44296 24 44
44297 8 38
44298 14 13
44299 112 8
44300 15 54
44301 14 44
44302 24 103
44302 24 32
44302 24 25
44302 24 60
44302 24 105
44303 32 24
44304 26 44
44305 14 13
44306 103 24
44307 25 24
44308 8 112
44309 105 24
44310 26 24
44311 24 26
44311 24 83
44312 53 75
44313 26 24
44314 54 96
44315 45 44
44316 76 69
44317 50 86
44318 63 84
44319 13 14
44320 13 14
44321 74 2
44322 84 63
44323 86 50
44324 44 14
44325 85 48
44325 48 85
44326 53 3
44327 3 53
44328 67 74
44328 67 72
44328 67 59
44328 72 67
44329 3 66
44329 3 77
44330 3 66
44331 84 53
44331 84 4
44332 53 4
44333 86 75
44333 86 50
44334 86 19
44334 86 40
44335 71 9
44336 53 76
44337 53 84
44338 2 59
44338 2 72
44338 2 40
44338 2 74
44339 59 2
44340 15 9
44341 76 81
44342 84 53
44343 86 19
44343 86 76
44344 84 53
44344 84 4
44345 106 117
44345 106 71
44346 59 74
44347 76 53
44348 50 75
44349 76 53
44350 9 15
44351 74 2
44352 86 69
44353 86 69
44354 86 69
44355 80 18
44356 86 69
44357 96 15
44357 96 61
